policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,baseline,full,family_contrasts,standardized_critical_value,delta_vs_full,bootstrap_se_vs_full,primary_upper95_vs_full,standardized_upper95_vs_full,delta_vs_benchmark,bootstrap_se_vs_benchmark,primary_upper95_vs_benchmark,standardized_upper95_vs_benchmark,primary_superior_to_benchmark,standardized_superior_to_benchmark,primary_noninferior_margin_0.01,standardized_noninferior_margin_0.01,primary_dual_pass_margin_0.01,standardized_dual_pass_margin_0.01,status
ridge|history_unavailable|budget=20,ridge,history_unavailable,20,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=21,ridge,history_unavailable,21,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=22,ridge,history_unavailable,22,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=23,ridge,history_unavailable,23,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=24,ridge,history_unavailable,24,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=25,ridge,history_unavailable,25,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=26,ridge,history_unavailable,26,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=27,ridge,history_unavailable,27,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.010227334395447985,0.0024845439890805654,0.0208071723207325,-0.0038290418813791546,0.048746785693353,0.01446948804610418,0.0797812924095335,0.08600916360039787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=28,ridge,history_unavailable,28,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.002913101428580589,0.0013519519740668566,0.0281214052875999,0.0005684968981423955,0.056061018660220396,0.014790922744475809,0.0870955253764009,0.09415116747146014,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=29,ridge,history_unavailable,29,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.002913101428580589,0.0013519519740668566,0.0281214052875999,0.0005684968981423955,0.056061018660220396,0.014790922744475809,0.0870955253764009,0.09415116747146014,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_unavailable|budget=30,ridge,history_unavailable,30,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",disjoint,879,ridge::NONE,ridge::D_B_M_P_C_A_K,21,2.5752381693336783,-0.002913101428580589,0.0013519519740668566,0.0281214052875999,0.0005684968981423955,0.056061018660220396,0.014790922744475809,0.0870955253764009,0.09415116747146014,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=00,ridge,history_available,0,True,P0,P0,P0,P0,,True,0,0,0.6620828063230408,,"[""H""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.038987217708090216,0.010575285651947966,-0.016695069545866,-0.01090133198701488,0.0,0.0,0.0,0.0,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=01,ridge,history_available,1,True,H_B,ridge::H_B,ridge::H_B,H_B,1.0,True,1,1,0.6578158495921907,1.0,"[""H"", ""B""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.04236810420889159,0.01004400263599375,-0.0200759560466674,-0.015693202035942898,-0.003380886500801372,0.0024230667534464326,0.0189112616614227,0.0030543038261188274,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=02,ridge,history_available,2,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6557119973590803,0.1,"[""H"", ""B"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.02870995657471831,0.008842383206171645,-0.0064178084124941,-0.00522632006559506,0.010277261133371907,0.0041345615407442655,0.032569409295596,0.021257846127660622,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=03,ridge,history_available,3,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6557119973590803,0.1,"[""H"", ""B"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.02870995657471831,0.008842383206171645,-0.0064178084124941,-0.00522632006559506,0.010277261133371907,0.0041345615407442655,0.032569409295596,0.021257846127660622,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=04,ridge,history_available,4,True,H_D,ridge::H_D,ridge::H_D,H_D,1.0,True,4,4,0.6396754472363618,1.0,"[""H"", ""D""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0032762751193714523,0.004738898270474741,0.0190158730428527,0.009309309766823922,0.035710942588718764,0.008321102579471584,0.0580030907509429,0.057810159934903224,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=05,ridge,history_available,5,True,H_D_B,ridge::H_D_B,ridge::H_D_B,H_D_B,1.0,True,5,5,0.6379948075675399,1.0,"[""H"", ""D"", ""B""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.008977919000090484,0.004312014443449202,0.0133142291621336,0.0024739461194141325,0.030009298707999732,0.0085029544729023,0.0523014468702238,0.052591479036476346,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=06,ridge,history_available,6,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,1.0,True,6,6,0.6362755316368176,1.0,"[""H"", ""D"", ""B"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.010247036400673926,0.003571331043872158,0.032539184562898,0.019731791599872366,0.04923425410876414,0.010296756331351619,0.0715264022709883,0.07658042055173214,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=07,ridge,history_available,7,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=08,ridge,history_available,8,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=09,ridge,history_available,9,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=10,ridge,history_available,10,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=11,ridge,history_available,11,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=12,ridge,history_available,12,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=13,ridge,history_available,13,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=14,ridge,history_available,14,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,0.014281677147523486,0.0035906056237889226,0.0365738253097476,0.023817621852772218,0.0532688948556137,0.01035219431447045,0.0755610430178378,0.08076229371477611,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=15,ridge,history_available,15,True,H_D_K,ridge::H_D_K,ridge::H_D_K,H_D_K,1.0,True,15,15,0.633478707878488,1.0,"[""H"", ""D"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.02342257605671627,0.003909447693090332,-0.0011304278944921,-0.01303984931491602,0.015564641651373945,0.008683702905832162,0.0378567898135981,0.038626854387353096,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=16,ridge,history_available,16,True,H_D_A_K,ridge::H_D_A_K,ridge::H_D_A_K,H_D_A_K,1.0,True,16,16,0.6316089221778484,1.0,"[""H"", ""D"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.003985548313498621,0.00233165800278537,0.0183065998487255,0.0022068782896350744,0.035001669394591595,0.010261685539156728,0.0572938175568157,0.06225469468807662,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=17,ridge,history_available,17,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,1.0,True,17,17,0.6303176464587247,1.0,"[""H"", ""D"", ""B"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.008023949274609699,0.0017265181579970948,0.0142681988876144,-0.0034386554795493357,0.030963268433480517,0.010465198790732861,0.0532554165957046,0.05875678503042635,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=18,ridge,history_available,18,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=19,ridge,history_available,19,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=20,ridge,history_available,20,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=21,ridge,history_available,21,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=22,ridge,history_available,22,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=23,ridge,history_available,23,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=24,ridge,history_available,24,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=25,ridge,history_available,25,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=26,ridge,history_available,26,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=27,ridge,history_available,27,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0006678158039821191,0.0015732584089912817,0.021624332358242,0.003510450139738353,0.0383194019041081,0.010571644882660786,0.0606115500663322,0.06639561845562131,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=28,ridge,history_available,28,True,H_D_B_P_A_K,ridge::H_D_B_P_A_K,ridge::H_D_B_P_A_K,H_D_B_P_A_K,1.0,True,28,28,0.6294674622760528,1.0,"[""H"", ""D"", ""B"", ""P"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.005940529371703196,0.0011559389753784555,0.0163516187905209,-0.002870582040584432,0.03304668833638702,0.010483525350922718,0.0553388364986111,0.06088887668481958,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=29,ridge,history_available,29,True,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,H_D_B_M_P_A_K,1.0,True,29,29,0.6292921291184919,1.0,"[""H"", ""D"", ""B"", ""M"", ""P"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0005301792756530199,0.00035922490433771805,0.0217619688865711,0.0004238516549001371,0.038457038432437196,0.01052621769592646,0.0607491865946613,0.0664126092806341,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=30,ridge,history_available,30,True,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,H_D_B_M_P_A_K,1.0,True,29,29,0.6292921291184919,1.0,"[""H"", ""D"", ""B"", ""M"", ""P"", ""A"", ""K""]",whole,1520,P0,ridge::H_D_B_M_P_C_A_K,25,2.65580397971585,-0.0005301792756530199,0.00035922490433771805,0.0217619688865711,0.0004238516549001371,0.038457038432437196,0.01052621769592646,0.0607491865946613,0.0664126092806341,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=00,ridge,history_available,0,True,P0,P0,P0,P0,,True,0,0,0.6620828063230408,,"[""H""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.06260187166830444,0.01428164411046526,-0.0328668476416861,-0.02512895886435112,0.0,0.0,0.0,0.0,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=01,ridge,history_available,1,True,H_B,ridge::H_B,ridge::H_B,H_B,1.0,True,1,1,0.6578158495921907,1.0,"[""H"", ""B""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.06641707284460452,0.013710457419252229,-0.0366820488179862,-0.030442869076463125,-0.003815201176300076,0.0032844730092763965,0.0259198228503181,0.004802768136726237,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=02,ridge,history_available,2,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6557119973590803,0.1,"[""H"", ""B"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.049411595180267054,0.012456292028015186,-0.0196765711536488,-0.01672813510970339,0.013190276488037389,0.005345511018037668,0.0429253005146556,0.027216103397189495,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=03,ridge,history_available,3,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6557119973590803,0.1,"[""H"", ""B"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.049411595180267054,0.012456292028015186,-0.0196765711536488,-0.01672813510970339,0.013190276488037389,0.005345511018037668,0.0429253005146556,0.027216103397189495,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=04,ridge,history_available,4,True,H_D,ridge::H_D,ridge::H_D,H_D,1.0,True,4,4,0.6396754472363618,1.0,"[""H"", ""D""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.012722203781118657,0.006435819758750473,0.0170128202454995,0.004164431313288534,0.049879667887185786,0.011481266504554919,0.079614691913804,0.08000480581082786,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=05,ridge,history_available,5,True,H_D_B,ridge::H_D_B,ridge::H_D_B,H_D_B,1.0,True,5,5,0.6379948075675399,1.0,"[""H"", ""D"", ""B""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.01927459821132471,0.005944958373096252,0.0104604258152935,-0.003675910482163069,0.04332727345697973,0.01163783724997228,0.073062297483598,0.07386322976016506,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=06,ridge,history_available,6,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,1.0,True,6,6,0.6362755316368176,1.0,"[""H"", ""D"", ""B"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.0034593905033358796,0.005260068477296833,0.0331944145299541,0.01726102887689891,0.06606126217164032,0.013720159247817816,0.0957962861982585,0.10206092209686456,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=07,ridge,history_available,7,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
